category,condition_grade,return_reason,original_price,inbound_shipping_cost,final_decision,hazardous_goods_flag,co2_saved_refurb_vs_landfill,profit
Electronics,A,04_incorrect_item,3261,251,donate,0,7.636962591360967,73
Beauty,A,04_incorrect_item,29178,84,liquidate,0,0.0,350
Beauty,D,02_changed_mind,25814,381,keep_it,0,0.0,25
Kitchen,B,01_defective,19534,318,refurbish,0,1.8600556885073893,9431
Kitchen,C,04_incorrect_item,9408,464,liquidate,0,0.0,-1251
Kitchen,A,02_changed_mind,23119,399,liquidate,0,0.0,-810
Kitchen,A,02_changed_mind,11288,292,liquidate,0,0.0,-177
Apparel,A,02_changed_mind,28293,285,liquidate,0,0.0,326
Apparel,A,01_defective,3638,490,recycle,1,0.0,-172
Beauty,B,01_defective,9391,102,refurbish,0,1.2218517236675055,16791
Kitchen,A,02_changed_mind,17446,411,liquidate,0,0.0,380
Electronics,A,02_changed_mind,20097,256,liquidate,0,0.0,-1731
Electronics,A,03_damaged_shipping,18772,437,liquidate,0,0.0,-813
Electronics,C,03_damaged_shipping,129,230,recycle,1,0.0,-2687
Apparel,A,01_defective,28614,213,refurbish,0,3.1993692064874915,10071
Electronics,A,02_changed_mind,6858,416,keep_it,0,0.0,84
Apparel,A,02_changed_mind,28132,174,liquidate,0,0.0,332
Kitchen,A,02_changed_mind,25426,94,keep_it,0,0.0,50
Apparel,A,03_damaged_shipping,28958,215,liquidate,0,0.0,-1672
Kitchen,C,04_incorrect_item,17104,54,liquidate,0,0.0,-1926
Kitchen,A,01_defective,9305,413,refurbish,0,4.908603603569742,16050
Beauty,D,03_damaged_shipping,1210,328,liquidate,0,0.0,-61
Electronics,B,02_changed_mind,10805,426,liquidate,0,0.0,38
Kitchen,D,02_changed_mind,5682,75,liquidate,0,0.0,1012
Beauty,A,02_changed_mind,14848,355,keep_it,0,0.0,95
Electronics,D,02_changed_mind,19040,496,liquidate,0,0.0,-543
Kitchen,A,02_changed_mind,26133,215,keep_it,0,0.0,76
Beauty,C,02_changed_mind,22678,328,keep_it,0,0.0,97
Apparel,A,03_damaged_shipping,14617,93,recycle,1,0.0,-1105
Apparel,A,03_damaged_shipping,22682,446,recycle,1,0.0,-2055
Electronics,B,04_incorrect_item,20636,306,liquidate,0,0.0,111
Electronics,B,04_incorrect_item,18766,315,donate,0,8.381995289967765,73
Kitchen,C,03_damaged_shipping,18272,191,liquidate,0,0.0,-1547
Apparel,B,02_changed_mind,929,224,liquidate,0,0.0,290
Apparel,B,04_incorrect_item,20746,180,liquidate,0,0.0,-274
Apparel,C,03_damaged_shipping,19338,429,recycle,1,0.0,-46
Apparel,B,02_changed_mind,29302,130,liquidate,0,0.0,-379
Beauty,B,02_changed_mind,23037,412,keep_it,0,0.0,41
Apparel,C,04_incorrect_item,24536,306,donate,0,8.10105858466244,97
Apparel,A,02_changed_mind,22589,88,liquidate,0,0.0,-488
Beauty,B,02_changed_mind,23240,486,keep_it,0,0.0,73
Kitchen,B,02_changed_mind,5031,432,liquidate,0,0.0,889
Beauty,B,02_changed_mind,9607,195,liquidate,0,0.0,1060
Beauty,B,02_changed_mind,8232,359,liquidate,0,0.0,-1948
Kitchen,A,03_damaged_shipping,23262,385,recycle,1,0.0,-2953
Electronics,B,02_changed_mind,20536,333,keep_it,0,0.0,62
Beauty,A,02_changed_mind,8899,455,liquidate,0,0.0,-189
Beauty,C,02_changed_mind,5073,80,keep_it,0,0.0,85
Kitchen,A,02_changed_mind,2903,253,liquidate,0,0.0,-1990
Electronics,A,03_damaged_shipping,26631,467,recycle,1,0.0,-2479
Apparel,D,02_changed_mind,13005,277,keep_it,0,0.0,94
Electronics,B,01_defective,29521,221,refurbish,0,2.154615058981046,16763
Electronics,B,01_defective,20417,231,refurbish,0,3.2463978316479976,10579
Apparel,C,03_damaged_shipping,23533,192,liquidate,0,0.0,-1100
Kitchen,B,02_changed_mind,29433,343,keep_it,0,0.0,99
Electronics,D,03_damaged_shipping,8437,125,liquidate,0,0.0,-1170
Apparel,A,03_damaged_shipping,20573,132,recycle,1,0.0,139
Apparel,C,01_defective,3458,352,refurbish,0,2.8961815018387647,3894
Kitchen,B,01_defective,28962,289,refurbish,0,2.842347469941452,3630
Apparel,A,02_changed_mind,24489,143,keep_it,0,0.0,39
Electronics,D,02_changed_mind,28968,145,keep_it,0,0.0,64
Beauty,B,02_changed_mind,10760,62,liquidate,0,0.0,-792
Apparel,A,01_defective,28283,338,refurbish,0,2.526957098210555,14263
Electronics,B,03_damaged_shipping,9173,81,recycle,1,0.0,-3816
Beauty,A,01_defective,22427,201,refurbish,0,2.4027079636757342,11030
Electronics,D,02_changed_mind,3069,335,keep_it,0,0.0,11
Apparel,D,02_changed_mind,22096,76,liquidate,0,0.0,392
Kitchen,A,01_defective,21095,132,refurbish,0,3.79063456308119,14140
Electronics,C,03_damaged_shipping,9404,131,recycle,1,0.0,193
Beauty,B,03_damaged_shipping,7400,386,liquidate,0,0.0,-35
Kitchen,D,02_changed_mind,24048,351,keep_it,0,0.0,92
Electronics,A,02_changed_mind,4123,346,liquidate,0,0.0,631
Electronics,D,01_defective,21627,110,recycle,1,0.0,-2208
Electronics,C,01_defective,7877,165,refurbish,0,2.9502850358628936,16998
Beauty,A,03_damaged_shipping,23934,263,liquidate,0,0.0,-371
Apparel,A,03_damaged_shipping,21834,282,liquidate,0,0.0,-1637
Beauty,A,02_changed_mind,19691,100,keep_it,0,0.0,64
Kitchen,B,03_damaged_shipping,10386,495,recycle,1,0.0,-894
Electronics,B,02_changed_mind,6301,233,keep_it,0,0.0,40
Beauty,B,03_damaged_shipping,20581,287,liquidate,0,0.0,115
Electronics,B,01_defective,6985,277,refurbish,0,3.019952163457068,13952
Beauty,A,03_damaged_shipping,531,121,liquidate,0,0.0,-1185
Beauty,C,03_damaged_shipping,29278,120,recycle,1,0.0,-1591
Apparel,C,02_changed_mind,24191,166,keep_it,0,0.0,94
Kitchen,A,02_changed_mind,13539,448,keep_it,0,0.0,82
Electronics,A,02_changed_mind,7048,365,keep_it,0,0.0,64
Apparel,A,02_changed_mind,1826,118,liquidate,0,0.0,-273
Beauty,B,01_defective,22178,232,refurbish,0,3.3701824263456355,16431
Electronics,B,04_incorrect_item,8302,138,donate,0,5.711982847347827,108
Apparel,B,02_changed_mind,5042,316,liquidate,0,0.0,-1942
Electronics,B,02_changed_mind,6278,460,liquidate,0,0.0,723
Electronics,C,02_changed_mind,7745,491,keep_it,0,0.0,29
Beauty,A,03_damaged_shipping,4909,374,liquidate,0,0.0,-359
Beauty,A,02_changed_mind,8571,116,keep_it,0,0.0,67
Kitchen,B,01_defective,11951,391,refurbish,0,2.190690276337491,3426
Kitchen,B,04_incorrect_item,28299,175,liquidate,0,0.0,913
Electronics,B,02_changed_mind,29738,334,keep_it,0,0.0,33
Kitchen,C,02_changed_mind,549,450,liquidate,0,0.0,-87
Electronics,D,01_defective,11733,176,refurbish,0,1.6672175681823167,7739
Electronics,B,02_changed_mind,8886,452,keep_it,0,0.0,80
Beauty,A,02_changed_mind,16520,326,liquidate,0,0.0,-1550
Electronics,C,02_changed_mind,17038,159,liquidate,0,0.0,387
Apparel,B,02_changed_mind,15551,325,keep_it,0,0.0,64
Beauty,D,03_damaged_shipping,5005,143,liquidate,0,0.0,-1642
Beauty,A,02_changed_mind,8541,202,keep_it,0,0.0,35
Apparel,C,03_damaged_shipping,20298,265,liquidate,0,0.0,-423
Kitchen,A,02_changed_mind,1878,480,keep_it,0,0.0,21
Electronics,A,04_incorrect_item,4839,333,liquidate,0,0.0,-1547
Beauty,A,02_changed_mind,3303,105,liquidate,0,0.0,181
Kitchen,D,02_changed_mind,6076,55,keep_it,0,0.0,79
Kitchen,C,02_changed_mind,20642,498,liquidate,0,0.0,363
Apparel,C,01_defective,11374,384,refurbish,0,2.887186351443655,6481
Kitchen,B,01_defective,22048,88,refurbish,0,2.3676918974960373,8899
Apparel,B,02_changed_mind,1761,391,keep_it,0,0.0,81
Kitchen,B,02_changed_mind,17206,445,liquidate,0,0.0,-1265
Electronics,A,02_changed_mind,22345,316,keep_it,0,0.0,88
Beauty,D,03_damaged_shipping,19917,67,recycle,1,0.0,80
Electronics,A,02_changed_mind,23113,161,keep_it,0,0.0,47
Kitchen,A,03_damaged_shipping,15708,218,recycle,1,0.0,-3443
Kitchen,C,01_defective,15961,386,refurbish,0,3.1705148922405715,3318
Electronics,B,02_changed_mind,13021,95,keep_it,0,0.0,35
Beauty,B,03_damaged_shipping,25515,242,liquidate,0,0.0,-1864
Kitchen,D,02_changed_mind,29341,331,keep_it,0,0.0,30
Electronics,B,02_changed_mind,25250,183,liquidate,0,0.0,-853
Kitchen,A,02_changed_mind,341,128,keep_it,0,0.0,77
Apparel,C,02_changed_mind,27695,458,keep_it,0,0.0,68
Apparel,B,03_damaged_shipping,23631,380,liquidate,0,0.0,-419
Kitchen,A,01_defective,14549,439,refurbish,0,4.303472633605054,16263
Electronics,A,03_damaged_shipping,3929,195,recycle,1,0.0,-2192
Kitchen,A,02_changed_mind,29674,357,keep_it,0,0.0,78
Electronics,B,02_changed_mind,20186,375,keep_it,0,0.0,58
Electronics,C,02_changed_mind,18594,307,keep_it,0,0.0,41
Apparel,B,01_defective,21196,331,refurbish,0,4.747691297733097,4777
Apparel,A,03_damaged_shipping,8325,485,liquidate,0,0.0,1166
Beauty,A,01_defective,19161,237,refurbish,0,1.772755766291548,17924
Kitchen,D,01_defective,4020,409,recycle,1,0.0,-4468
Beauty,C,03_damaged_shipping,28113,488,recycle,1,0.0,-3353
Kitchen,A,02_changed_mind,17242,235,liquidate,0,0.0,-1543
Electronics,C,01_defective,10892,199,refurbish,0,1.3034854839088936,3599
Kitchen,A,03_damaged_shipping,6601,188,recycle,1,0.0,-384
Electronics,B,03_damaged_shipping,14625,171,recycle,1,0.0,-772
Kitchen,B,01_defective,23940,229,refurbish,0,1.5371618080013492,12897
Beauty,B,01_defective,4441,352,recycle,1,0.0,-1278
Electronics,D,02_changed_mind,11785,298,keep_it,0,0.0,74
Beauty,A,01_defective,17548,310,refurbish,0,1.4513561727991169,17416
Electronics,B,03_damaged_shipping,29101,447,recycle,1,0.0,-2926
Beauty,A,03_damaged_shipping,25693,128,liquidate,0,0.0,861
Beauty,B,02_changed_mind,7558,298,keep_it,0,0.0,51
Apparel,A,02_changed_mind,20741,466,keep_it,0,0.0,29
Beauty,B,01_defective,21124,335,refurbish,0,1.954586569013749,13261
Electronics,C,02_changed_mind,5072,162,keep_it,0,0.0,94
Electronics,B,02_changed_mind,14813,335,keep_it,0,0.0,43
Apparel,D,04_incorrect_item,16779,204,donate,0,6.179927048128491,120
Beauty,B,01_defective,1855,225,refurbish,0,1.7625327690245536,7691
Beauty,A,02_changed_mind,9286,343,liquidate,0,0.0,-876
Electronics,B,01_defective,25068,54,refurbish,0,2.213013907806079,16305
Apparel,D,03_damaged_shipping,1005,191,liquidate,0,0.0,-445
Kitchen,A,02_changed_mind,13311,265,keep_it,0,0.0,58
Apparel,B,03_damaged_shipping,22679,118,liquidate,0,0.0,-1008
Apparel,A,01_defective,22080,445,refurbish,0,3.945572910132473,16245
Apparel,A,03_damaged_shipping,7730,174,liquidate,0,0.0,-1513
Apparel,A,03_damaged_shipping,12437,226,liquidate,0,0.0,-884
Apparel,A,02_changed_mind,10081,334,keep_it,0,0.0,36
Apparel,C,02_changed_mind,1002,200,keep_it,0,0.0,96
Kitchen,A,02_changed_mind,1433,96,liquidate,0,0.0,-185
Electronics,C,02_changed_mind,6113,389,liquidate,0,0.0,107
Apparel,B,03_damaged_shipping,24987,401,recycle,1,0.0,-520
Apparel,A,03_damaged_shipping,14232,313,liquidate,0,0.0,-585
Apparel,C,02_changed_mind,25139,453,keep_it,0,0.0,53
Kitchen,D,02_changed_mind,2349,314,keep_it,0,0.0,70
Apparel,A,02_changed_mind,20247,429,keep_it,0,0.0,25
Electronics,C,02_changed_mind,12841,394,liquidate,0,0.0,-395
Electronics,D,03_damaged_shipping,13735,109,recycle,1,0.0,-1032
Electronics,B,04_incorrect_item,25728,396,donate,0,8.925365320494501,250
Beauty,B,04_incorrect_item,28490,272,liquidate,0,0.0,886
Beauty,A,02_changed_mind,533,167,liquidate,0,0.0,-707
Electronics,A,01_defective,22525,50,refurbish,0,1.7583903196312485,4218
Kitchen,A,01_defective,15870,284,refurbish,0,3.3232032620433882,14610
Electronics,B,02_changed_mind,17744,133,liquidate,0,0.0,-634
Kitchen,A,02_changed_mind,25594,93,keep_it,0,0.0,48
Beauty,B,03_damaged_shipping,25470,385,liquidate,0,0.0,-1601
Kitchen,C,02_changed_mind,8972,78,liquidate,0,0.0,-125
Kitchen,C,02_changed_mind,21870,257,liquidate,0,0.0,-1921
Beauty,A,01_defective,6327,494,refurbish,0,2.2243225360752987,8689
Kitchen,C,01_defective,25307,263,refurbish,0,1.8759787197763353,11641
Beauty,D,02_changed_mind,7188,143,keep_it,0,0.0,98
Beauty,B,02_changed_mind,2765,482,liquidate,0,0.0,-942
Apparel,A,03_damaged_shipping,29932,222,recycle,1,0.0,-1487
Beauty,C,04_incorrect_item,15762,455,liquidate,0,0.0,-1302
Electronics,A,02_changed_mind,16713,114,liquidate,0,0.0,805
Electronics,D,02_changed_mind,23930,252,keep_it,0,0.0,56
Apparel,C,02_changed_mind,18393,133,liquidate,0,0.0,1022
Electronics,B,02_changed_mind,185,420,keep_it,0,0.0,79
Apparel,B,02_changed_mind,1353,299,liquidate,0,0.0,-1848
Electronics,B,02_changed_mind,5859,286,liquidate,0,0.0,-90
Kitchen,A,01_defective,20338,237,refurbish,0,2.7783347152320483,10665
Kitchen,B,02_changed_mind,10287,74,keep_it,0,0.0,13
Kitchen,A,02_changed_mind,11115,89,liquidate,0,0.0,513
Beauty,A,02_changed_mind,10996,134,keep_it,0,0.0,30
Kitchen,B,02_changed_mind,11216,364,liquidate,0,0.0,-1901
Electronics,C,02_changed_mind,25415,218,liquidate,0,0.0,-171
Electronics,B,02_changed_mind,29046,111,keep_it,0,0.0,42
Apparel,D,03_damaged_shipping,11329,438,liquidate,0,0.0,-77
Kitchen,B,01_defective,17250,282,refurbish,0,3.4712283790978944,17975
Beauty,C,02_changed_mind,11232,191,liquidate,0,0.0,-985
Beauty,B,01_defective,8026,143,refurbish,0,4.02898575304029,2812
Beauty,C,02_changed_mind,19095,65,liquidate,0,0.0,865
Beauty,A,03_damaged_shipping,15746,449,liquidate,0,0.0,-119
Beauty,C,01_defective,17343,70,recycle,1,0.0,-3890
Beauty,A,02_changed_mind,28212,433,keep_it,0,0.0,96
Beauty,B,02_changed_mind,16524,154,liquidate,0,0.0,-1757
Kitchen,C,02_changed_mind,2369,76,keep_it,0,0.0,85
Apparel,C,03_damaged_shipping,21540,381,liquidate,0,0.0,235
Electronics,A,03_damaged_shipping,20010,263,recycle,1,0.0,-2888
Apparel,C,02_changed_mind,20075,221,liquidate,0,0.0,-430
Beauty,B,04_incorrect_item,14680,204,donate,0,4.37302094102928,73
Kitchen,A,02_changed_mind,21722,99,liquidate,0,0.0,-996
Beauty,C,03_damaged_shipping,13521,386,liquidate,0,0.0,230
Beauty,A,01_defective,23650,343,refurbish,0,2.373514519422335,3845
Kitchen,A,01_defective,17782,91,refurbish,0,1.0535020660089178,12430
Kitchen,B,02_changed_mind,28367,154,liquidate,0,0.0,1093
Beauty,B,03_damaged_shipping,16382,173,liquidate,0,0.0,-107
Kitchen,B,02_changed_mind,26342,170,liquidate,0,0.0,-1245
Kitchen,C,02_changed_mind,14594,307,keep_it,0,0.0,38
Kitchen,B,01_defective,1704,127,refurbish,0,4.4371624643766605,3808
Beauty,A,02_changed_mind,5583,499,liquidate,0,0.0,396
Electronics,C,02_changed_mind,12072,398,liquidate,0,0.0,440
Apparel,C,01_defective,24994,166,recycle,1,0.0,-1975
Beauty,C,02_changed_mind,13417,333,liquidate,0,0.0,-1134
Beauty,C,01_defective,20792,356,recycle,1,0.0,896
Electronics,A,02_changed_mind,7773,116,keep_it,0,0.0,44
Kitchen,C,02_changed_mind,22944,273,keep_it,0,0.0,52
Electronics,C,04_incorrect_item,27406,458,donate,0,8.448360863462826,3
Apparel,B,03_damaged_shipping,26948,225,recycle,1,0.0,-316
Beauty,C,02_changed_mind,15542,260,liquidate,0,0.0,940
Beauty,A,01_defective,22409,491,refurbish,0,3.7443167716759698,6652
Kitchen,D,04_incorrect_item,2459,78,donate,0,4.799006348225351,76
Electronics,B,02_changed_mind,16921,91,liquidate,0,0.0,459
Electronics,D,02_changed_mind,13109,114,keep_it,0,0.0,32
Apparel,B,02_changed_mind,631,127,keep_it,0,0.0,69
Electronics,A,03_damaged_shipping,1891,80,recycle,1,0.0,-3494
Beauty,B,02_changed_mind,17673,294,keep_it,0,0.0,69
Kitchen,A,02_changed_mind,15954,100,keep_it,0,0.0,90
Beauty,B,03_damaged_shipping,17513,410,recycle,1,0.0,-2897
Apparel,A,01_defective,6209,460,refurbish,0,2.4449707781428223,9783
Electronics,D,03_damaged_shipping,27853,350,recycle,1,0.0,-364
Electronics,B,04_incorrect_item,23452,140,liquidate,0,0.0,-1359
Beauty,A,03_damaged_shipping,15212,197,liquidate,0,0.0,-187
Beauty,A,01_defective,2308,194,refurbish,0,2.6120965167058245,15931
Apparel,A,02_changed_mind,11876,292,keep_it,0,0.0,76
Electronics,B,01_defective,16346,369,refurbish,0,4.5175759191676725,16692
Electronics,B,03_damaged_shipping,24395,122,liquidate,0,0.0,763
Kitchen,D,02_changed_mind,10986,218,keep_it,0,0.0,53
Kitchen,A,02_changed_mind,21766,148,keep_it,0,0.0,49
Electronics,B,03_damaged_shipping,14381,184,liquidate,0,0.0,-871
Beauty,B,02_changed_mind,19668,114,liquidate,0,0.0,-477
Apparel,A,02_changed_mind,4440,185,keep_it,0,0.0,44
Apparel,B,02_changed_mind,17094,286,keep_it,0,0.0,13
Kitchen,C,02_changed_mind,15036,235,liquidate,0,0.0,704
Apparel,B,01_defective,6838,213,refurbish,0,1.4541662722629023,5412
Apparel,A,03_damaged_shipping,24086,226,recycle,1,0.0,-1793
Electronics,D,02_changed_mind,26199,371,keep_it,0,0.0,43
Kitchen,B,02_changed_mind,15199,95,keep_it,0,0.0,23
Apparel,B,01_defective,14587,165,refurbish,0,4.106803402646852,13738
Beauty,C,01_defective,6952,198,recycle,1,0.0,-3390
Electronics,B,02_changed_mind,18394,411,keep_it,0,0.0,19
Electronics,C,02_changed_mind,24431,223,liquidate,0,0.0,125
Beauty,B,03_damaged_shipping,14042,164,liquidate,0,0.0,676
Apparel,A,01_defective,4841,74,refurbish,0,4.447215976636135,13357
Apparel,D,04_incorrect_item,14796,472,donate,0,9.493475855739682,183
Apparel,D,02_changed_mind,26736,226,keep_it,0,0.0,25
Electronics,B,02_changed_mind,17854,453,keep_it,0,0.0,65
Kitchen,D,04_incorrect_item,1268,373,donate,0,5.152304831758034,214
Apparel,B,01_defective,18140,326,refurbish,0,1.8452557348470808,16390
Apparel,C,02_changed_mind,16923,215,keep_it,0,0.0,74
Electronics,D,03_damaged_shipping,15031,367,recycle,1,0.0,-1956
Apparel,B,01_defective,8917,411,refurbish,0,4.769600624184305,13213
Electronics,A,02_changed_mind,27615,319,keep_it,0,0.0,70
Apparel,D,02_changed_mind,25854,282,liquidate,0,0.0,-1065
Apparel,C,03_damaged_shipping,19485,327,recycle,1,0.0,-1544
Apparel,B,03_damaged_shipping,18907,65,liquidate,0,0.0,-327
Apparel,C,02_changed_mind,13508,486,liquidate,0,0.0,-1744
Apparel,A,02_changed_mind,18623,294,keep_it,0,0.0,68
Apparel,A,02_changed_mind,20004,92,keep_it,0,0.0,62
Beauty,D,01_defective,21581,413,recycle,1,0.0,212
Beauty,A,02_changed_mind,2165,331,liquidate,0,0.0,278
Kitchen,B,02_changed_mind,6650,453,liquidate,0,0.0,376
Kitchen,A,01_defective,11657,437,refurbish,0,3.0490037295312398,10015
Apparel,B,02_changed_mind,17051,482,keep_it,0,0.0,58
Electronics,B,02_changed_mind,24989,392,liquidate,0,0.0,-1428
Kitchen,B,01_defective,9981,326,refurbish,0,2.720705854200486,2748
Apparel,C,02_changed_mind,14652,492,liquidate,0,0.0,937
Electronics,C,02_changed_mind,8072,451,keep_it,0,0.0,68
Beauty,B,03_damaged_shipping,21325,210,liquidate,0,0.0,791
Electronics,A,02_changed_mind,23256,450,keep_it,0,0.0,32
Electronics,B,03_damaged_shipping,25232,430,liquidate,0,0.0,415
Apparel,C,02_changed_mind,7275,75,liquidate,0,0.0,-260
Kitchen,B,02_changed_mind,14232,483,keep_it,0,0.0,47
Beauty,C,01_defective,14734,454,recycle,1,0.0,-2346
Apparel,B,02_changed_mind,29584,171,keep_it,0,0.0,35
Kitchen,B,01_defective,8129,253,refurbish,0,2.990331492958068,14999
Kitchen,C,02_changed_mind,17961,288,keep_it,0,0.0,61
Apparel,B,02_changed_mind,1099,124,liquidate,0,0.0,-632
Kitchen,A,04_incorrect_item,17138,436,donate,0,9.256766098775756,224
Electronics,C,02_changed_mind,6234,67,keep_it,0,0.0,31
Beauty,A,01_defective,14563,481,refurbish,0,3.45878002373104,2620
Kitchen,A,02_changed_mind,16557,432,liquidate,0,0.0,-1964
Beauty,B,03_damaged_shipping,1404,118,recycle,1,0.0,-2280
Beauty,D,01_defective,3211,251,refurbish,0,1.0850605640727329,2484
Apparel,B,02_changed_mind,12630,385,keep_it,0,0.0,47
Electronics,C,03_damaged_shipping,657,132,liquidate,0,0.0,-1279
Kitchen,A,02_changed_mind,886,443,liquidate,0,0.0,241
Apparel,B,02_changed_mind,25697,272,keep_it,0,0.0,57
Electronics,A,03_damaged_shipping,12314,464,recycle,1,0.0,340
Electronics,A,02_changed_mind,27890,385,liquidate,0,0.0,592
Beauty,A,01_defective,27547,176,refurbish,0,3.1917812874586335,8387
Beauty,B,04_incorrect_item,16370,357,donate,0,9.518257491737138,111
Kitchen,A,02_changed_mind,27375,292,liquidate,0,0.0,-481
Beauty,B,01_defective,9570,252,refurbish,0,3.638673083371472,10958
Kitchen,B,03_damaged_shipping,14534,455,liquidate,0,0.0,-1009
Electronics,C,01_defective,17469,281,recycle,1,0.0,654
Beauty,B,01_defective,8646,96,refurbish,0,4.150520945466395,13357
Kitchen,A,01_defective,27523,202,refurbish,0,3.8644184736711327,6248
Beauty,A,04_incorrect_item,5871,464,liquidate,0,0.0,1115
Apparel,C,03_damaged_shipping,9539,267,liquidate,0,0.0,-424
Kitchen,D,02_changed_mind,24093,287,liquidate,0,0.0,1071
Electronics,B,02_changed_mind,17306,344,liquidate,0,0.0,-706
Apparel,B,02_changed_mind,4911,495,keep_it,0,0.0,61
Beauty,B,04_incorrect_item,5269,321,donate,0,4.528568543034849,57
Beauty,C,02_changed_mind,28996,276,keep_it,0,0.0,99
Beauty,A,02_changed_mind,8468,248,keep_it,0,0.0,71
Electronics,B,04_incorrect_item,19638,255,liquidate,0,0.0,-200
Beauty,D,02_changed_mind,16691,203,liquidate,0,0.0,693
Kitchen,A,02_changed_mind,10041,369,liquidate,0,0.0,-132
Beauty,B,02_changed_mind,14813,374,keep_it,0,0.0,54
Apparel,A,03_damaged_shipping,10714,465,recycle,1,0.0,770
Apparel,A,02_changed_mind,29443,425,keep_it,0,0.0,78
Electronics,B,02_changed_mind,15183,362,liquidate,0,0.0,-1203
Apparel,B,04_incorrect_item,27557,468,liquidate,0,0.0,-928
Electronics,C,02_changed_mind,25333,483,liquidate,0,0.0,-1894
Kitchen,B,02_changed_mind,17648,481,keep_it,0,0.0,64
Electronics,A,02_changed_mind,16708,150,keep_it,0,0.0,48
Electronics,A,02_changed_mind,19633,373,keep_it,0,0.0,67
Beauty,A,02_changed_mind,20904,494,keep_it,0,0.0,43
Beauty,B,02_changed_mind,6184,253,keep_it,0,0.0,14
Apparel,B,02_changed_mind,20733,73,keep_it,0,0.0,89
Kitchen,C,02_changed_mind,12925,393,keep_it,0,0.0,84
Apparel,B,01_defective,9650,62,refurbish,0,3.987654562159298,13351
Beauty,B,04_incorrect_item,6662,168,liquidate,0,0.0,815
Beauty,A,04_incorrect_item,14760,260,liquidate,0,0.0,-1001
Electronics,A,02_changed_mind,1851,207,liquidate,0,0.0,-1814
Kitchen,A,01_defective,19444,186,refurbish,0,3.8615034062943026,11463
Electronics,B,04_incorrect_item,12097,157,liquidate,0,0.0,342
Apparel,B,02_changed_mind,3652,440,keep_it,0,0.0,37
Electronics,A,02_changed_mind,15162,316,keep_it,0,0.0,44
Kitchen,B,02_changed_mind,11410,473,keep_it,0,0.0,26
Apparel,B,01_defective,20132,94,refurbish,0,1.7790140705849016,14666
Beauty,B,04_incorrect_item,27679,403,donate,0,6.278753084724325,214
Beauty,B,01_defective,28864,238,refurbish,0,4.995045212355579,15615
